id,created_at,text
1302516178674429953,2020-09-06 07:57:11,@ya_ma_on_toast_ Now that is exactly how it used to be 👌👌👌👌👌
1302515891733770241,2020-09-06 07:56:02,@rockthekasbah88 @1GarethWynJones @virginia @WXM_Lager @virginia_inn No asked them @TheBeerHawk won’t do it mate
1302515182736998400,2020-09-06 07:53:13,Bore da lads clean up the place shortly then heading home always have this sad feeling like David Banner thumbing a… https://t.co/kPxoUvw3vV
1302511668400979968,2020-09-06 07:39:15,@1GarethWynJones @virginia @WXM_Lager Not many boozers like @virginia_inn knocking about these days  fresh as a dai… https://t.co/PTCEFtrdLK
1302511020162899969,2020-09-06 07:36:41,@VIISPORTS2 @virginia_inn Not sure what it’s like these days in there mate but it’s slap bang in the middle for a s… https://t.co/dL8ZLCwvkq
1302502269288669184,2020-09-06 07:01:54,@moodymarty65 @1GarethWynJones @WXM_Lager Jesus wept he was like a usain bolt out the blocks 👌
1302500309944729601,2020-09-06 06:54:07,@1GarethWynJones @WXM_Lager Man can swil 👌
1302498360822243330,2020-09-06 06:46:23,@ptfcseasiders @MikeyParker7 Just let me know and I’ll be there lads 👌
1302497517179940864,2020-09-06 06:43:01,@1GarethWynJones @WXM_Lager I’m  up and at em your lads fault Jesus wept he set some pace 😂
1302298555613356032,2020-09-05 17:32:25,Well you get a welcome in the valleys and you get a welcome @virginia_inn ❤️sadly not many  bars about now
1302295183023919105,2020-09-05 17:19:01,@virginia_inn  some bar lads
1302293525518848006,2020-09-05 17:12:26,Well lads you try and tell the mrs you’ve had a good afternoon https://t.co/nwYtETVpiY
1302281534238531587,2020-09-05 16:24:47,https://t.co/QJPFn6Hk6T
1302274734072225792,2020-09-05 15:57:46,Well the hills have eyes but they won’t have a better welcome than this @virginia_inn https://t.co/qlbS1NSmEf
1302235695239647233,2020-09-05 13:22:38,@ben_avfc01 Yeah I’ve had to buy a ticket
1302234987324899329,2020-09-05 13:19:49,Getting away from the flamethrower for a couple of hours 🔥 https://t.co/3QV44bkAHU
1302205373500264451,2020-09-05 11:22:09,@jaimelawson08 Sounds perfect 👌
1302183598842359813,2020-09-05 09:55:38,@_T_C_7 Some cheap shower gel from home bargains illumionous green
1302183196340043778,2020-09-05 09:54:02,"@Owen__LFC Llanfairfechan
👌"
1302182878575505409,2020-09-05 09:52:46,@circa88football Dry till Thursday in week
1302182689374638080,2020-09-05 09:52:01,@RichBaker501 Probably mate
1302181550650523649,2020-09-05 09:47:29,@DeanRob03044178 @MillerandCarter Enjoy pal  I got a table tomoz
1302180007142453249,2020-09-05 09:41:21,"@Alex1cbbuzzer A wee place called 
Llanfairfechan"
1302177489335267328,2020-09-05 09:31:21,@PaulHayes1878 @iamtomskinner I sure am mate
1302177102758842368,2020-09-05 09:29:49,Well the nutsack is well and truly rinsed a few sausage in the oven and it’s time for a shave before  I hop on the… https://t.co/hRO2Zlvesa
1302172794709520385,2020-09-05 09:12:42,@tomowsm1984 A dammned good morning I’d say 👌
1302142662246641664,2020-09-05 07:12:57,@DPCFC I wish pal I always pick them up on sale mate
1302139519811178496,2020-09-05 07:00:28,@iamtomskinner Bore da 👌
1302139353511198720,2020-09-05 06:59:49,@1GarethWynJones So much for the warm weekend forecast 😂
1301957796339027969,2020-09-04 18:58:22,@1GarethWynJones Get someone on the saxophone and let’s go viral 👌
1301952863279747078,2020-09-04 18:38:46,@btts_matt Nice and cosy oal enjoy
1301912449512345601,2020-09-04 15:58:10,@Ny83Ai Mrs just read me the rule book I said no no no 😂😂😂
1301912001854271489,2020-09-04 15:56:24,@iamtomskinner Work hard  play hard pal 👌 hope the bride is keeping well 👍
1301911638292017154,2020-09-04 15:54:57,@Evsthetractor @virginia_inn @1GarethWynJones I bet he was steaming 😂
1301911148900560896,2020-09-04 15:53:00,@Evsthetractor @virginia_inn @1GarethWynJones Heard he only drinks half’s 😂
1301906652141154304,2020-09-04 15:35:08,@virginia_inn If I get the train up will someone be able to pick me up as I do t fancy the walk up that hill
1301900310978465798,2020-09-04 15:09:56,@1GarethWynJones Canna wait to try looks the busines mate 👌
1301898464385794049,2020-09-04 15:02:36,@1GarethWynJones So I can dip the olde nutsack and still breath the fresh air 🏴󠁧󠁢󠁷󠁬󠁳󠁿
1301888428510982145,2020-09-04 14:22:43,@words_onascreen Check out the link on post mate
1301887555483381762,2020-09-04 14:19:15,@virginia_inn @AuVodka See you tomorrow what time you open
1301885614124564482,2020-09-04 14:11:32,@AlastairWeston Let us know sort you out mate
1301885236335214593,2020-09-04 14:10:02,@JWillow84 Gisa bell  meet you for a pint
1301884241949663233,2020-09-04 14:06:05,@Ny83Ai Have a good one pal speak tomoz 👌
1301880929934364675,2020-09-04 13:52:56,@eljgales2 Clever that one pal 👏 https://t.co/FoezlY4aY4
1301879013506527238,2020-09-04 13:45:19,@AlastairWeston Theme from Scarfsce 👌
1301870390936064000,2020-09-04 13:11:03,@MikeyBacon_ Let you know mate
1301865073577807872,2020-09-04 12:49:55,@maxandpaddyline 👏👏👏
1301864463772065793,2020-09-04 12:47:30,@Renegade_Vibes No mate
1301864459556749312,2020-09-04 12:47:29,Hope you all have a great weekend I sadly haven’t had a grueller but My spidey senses tell me I will next week lads… https://t.co/w02YSiAZp7
1301850161916899328,2020-09-04 11:50:40,@frankmcdonald @Hitman3981Kris Let myself down this week 😂
1301850006614429698,2020-09-04 11:50:03,@MarcMacdouglas @thefatboar have it mate
1301848944293695488,2020-09-04 11:45:50,@Hitman3981Kris Full week booked in next week 👌
1301848348605976577,2020-09-04 11:43:28,Called into the red lion in Northrop  for a slash on way to the villa and guess what I’m drinking baby 👌 https://t.co/AeQS6nCaS6
1301819058791342081,2020-09-04 09:47:04,@1GarethWynJones I’m be up weekend
1301771322331197440,2020-09-04 06:37:23,@1GarethWynJones Bore da captain
1301642125180796931,2020-09-03 22:04:00,RT @1GarethWynJones: Hey @WXM_Lager the first man to try the @bootlegger1974 in the @virginia_inn https://t.co/NV94PAZKcq
1301638796086255616,2020-09-03 21:50:46,@rockthekasbah88 just 4 or 5 beers and a wee nip of malt for captain
1301618023971913729,2020-09-03 20:28:14,"RT @BootleggerShow: 🚨out now🚨

well alright lads episode 4 of the working mans joe rogan podcast with the geezer that is @iamtomskinner  is…"
1301617481589686272,2020-09-03 20:26:05,@AlwynOwen12 Pop weekend mate
1301596070133338123,2020-09-03 19:01:00,The olde flamethrower will@be fuming but I had to call I and wish ma pal a happy birthday lads https://t.co/zCCNsqrLSN
1301465175887929346,2020-09-03 10:20:52,@tomowsm1984 Gutted as I’ve been up every day at 530 this week
1301464453943373824,2020-09-03 10:18:00,@amspired Not had a look yet
1301464215358771200,2020-09-03 10:17:03,@mark42swfc Best thing I’ve sat and watched on the telly in years mate
1301463397473628160,2020-09-03 10:13:48,Came home from the villa last night to work today and tomoz and ended up binge watching once upon a time in Iraq on… https://t.co/iUtG9gUaQC
1301158404933791745,2020-09-02 14:01:52,@HuwClwyd 😂😂😂I tell you what I didn’t half bomb down it
1301127458171879425,2020-09-02 11:58:54,"RT @WXM_Lager: We are happy to now be working with Barton’s Wholesale Beers, based in Wigan, who cover Greater Manchester, Lancashire, York…"
1301106284356415488,2020-09-02 10:34:46,@hargefc Jesus wept the money just disappears in there 😂
1301106040960888837,2020-09-02 10:33:48,@dannybhoy101 I wish mate I’ll be jumping in shot in Newtown tomorrow sadly
1301103305914036224,2020-09-02 10:22:56,@NorthWalesWhite 👏👏👏
1301096880688988160,2020-09-02 09:57:24,@hhehasitall1 @TheBeerHawk The Stella is good pal mate nothing like a pub pint 👌
1301093644640948224,2020-09-02 09:44:32,@hargefc It’s great mate love it here
1301093197641375749,2020-09-02 09:42:46,@hhehasitall1 Ok pal I’ve been into @TheBeerHawk  about it but they won’t do mate
1301090805399068672,2020-09-02 09:33:15,First swim since March nutsack well and truly rinsed https://t.co/5aaBijClre
1301086073792200705,2020-09-02 09:14:27,@SourMash2016 @1GarethWynJones @visitwales @VisitBritain @cambriatours @INFOJRTT @KeepOnTravelin @DreamEscapeLtd… https://t.co/1imsTs3Naf
1301050552579764224,2020-09-02 06:53:18,@1GarethWynJones @visitwales @VisitBritain @cambriatours @INFOJRTT @KeepOnTravelin @DreamEscapeLtd @BootstrapCook Heaven on earth 🏴󠁧󠁢󠁷󠁬󠁳󠁿
1300869889222217728,2020-09-01 18:55:25,@Robdwlaw @StAndrewsBrewCo Got the priorities spot on lads 👌
1300857870523789314,2020-09-01 18:07:39,@JamesLeah Be sure to pop into Hendre hall just off the tal y bont junction also  turning
1300857611202572289,2020-09-01 18:06:37,@JamesLeah There’s a boozer in olde Colwyn l let you know in bit pal
1300822460548501504,2020-09-01 15:46:57,@desimufc20 Topman pleasure to meet you mate 👌
1300811513184350215,2020-09-01 15:03:27,@Harry__Owen_ Top man would recommend it up there to anyone  prefect weather too 👌
1300808774257651721,2020-09-01 14:52:34,@Matkin81 Topmman mice to meet you I’m goosed after walking round there 😀
1300745686913253376,2020-09-01 10:41:53,@mallers01 The scheme certainly got people through the door mate but time will tell wether it has a negative impact… https://t.co/MYA7fRUz1e
1300705265558392832,2020-09-01 08:01:15,@marrowphat Can’t say a thing these days without people turning it into something else pal
1300704830483292161,2020-09-01 07:59:32,@sionevans76 Cheers never heard of that place will@try sometime for sure 👌
1300702073491787782,2020-09-01 07:48:34,@duck_flu Who’s mentioned poor families ?Skip rats are people who will only spend money when they getting something… https://t.co/3T9paF6TPw
1300699739529379840,2020-09-01 07:39:18,@DannyN_86 Some people like twist and turn everything captain duck em
1300696754908803073,2020-09-01 07:27:26,@MatthewJoycee No offence intended  just a light hearted observation of dining out last few weeks
1300693115523739648,2020-09-01 07:12:59,Off to the mountain zoo and hopefully be able to call in somewhere for some food on way home now all the skip rats… https://t.co/XoRzhaYZgB
1300344863104421889,2020-08-31 08:09:09,@TatwsTrading @frostybutcher @charlottegill95 What a fine day captain 👌
1300202987088904192,2020-08-30 22:45:23,@JKRWales Best hospitality a man will ever have mate 🏴󠁧󠁢󠁷󠁬󠁳󠁿
1300133623446855680,2020-08-30 18:09:45,Well lads when you know you know but Hendre Hall is back baby https://t.co/4YbYkaXd2E
1300027432158846976,2020-08-30 11:07:47,"RT @BootleggerShow: Episode 4 with @iamtomskinner is out NOW for all our early access Patreons 

You can listen or sign up following the li…"
1299998455952289793,2020-08-30 09:12:39,Deeew I tell you what the olde mother in law can move she was like Usain Bolt running out the caravan when my arse… https://t.co/afdrgBYYeP
1299982829510680576,2020-08-30 08:10:33,Here I am last night helping a pal out when his  fridge ran out of pilsner late on 😂 https://t.co/DDG21f5inh
1299980068438118401,2020-08-30 07:59:35,@Ben_Paddy 👏👏👏
1299979487619284992,2020-08-30 07:57:16,@DaveMoran3 Jesus wept you can swill piss quicker than@any man I know  pal 🏌️‍♀️
1299979204231147520,2020-08-30 07:56:09,@Bell09 I totally agree 😂
1299979042867773441,2020-08-30 07:55:30,@pudser09 Good times pal ❤️
1299978860092686336,2020-08-30 07:54:47,@Colinmac07 He’s a cage fighter pal fair play one of the nicest fella you could ever meet
1299978339663384584,2020-08-30 07:52:43,@HarryLove11 Been high a few times in my life but never as high as that captain. 🏴󠁧󠁢󠁷󠁬󠁳󠁿
1299978025140998144,2020-08-30 07:51:28,@m4tthewaff0lter Good times pal mate  c ant wait to  get back out there
1299833555581906946,2020-08-29 22:17:24,Well lads we all live in 1974 baby https://t.co/WXPzorpzJk
1299758465183813640,2020-08-29 17:19:01,@DaveMoran3 You know what means don’t you captain https://t.co/JRYyOsmS9c
1299748602177359872,2020-08-29 16:39:49,@clf_chris @thefatboar Fair play they keep it well down there 👌
1299737689680420865,2020-08-29 15:56:27,Keep the women happy and the world is your oyster lads 😂 https://t.co/luy95Koe18
1299728109172912128,2020-08-29 15:18:23,RT @BradPuttock: @bootlegger1974 Outstanding natural beauty https://t.co/FpGM5VIorP
1299714734233616384,2020-08-29 14:25:14,@gazearnden It was great real chips too
1299714508131373056,2020-08-29 14:24:20,@john_17jackson Fuming
1299697445396451328,2020-08-29 13:16:32,@JordPritchardo7 I’m @virginia_inn  tomorrow for a few in afternoon mate
1299665483004866560,2020-08-29 11:09:32,@Zeniamon @LaticsOfficial Hate to see any club in difficulty mate the heartbeat of any community
1299661790448627713,2020-08-29 10:54:52,@capper07 There in a minute pal
1299654962520170496,2020-08-29 10:27:44,@matts_allen @RepStones Dyserth north wales 10 mins from my workingmans villa 👌
1299651824815833090,2020-08-29 10:15:16,If she’s happy I am happy lads https://t.co/EwlhNs37c3
1299638646732095488,2020-08-29 09:22:54,@RicOddy7 Love em pal take me back to the good olde days
1299638233890992131,2020-08-29 09:21:15,@SamHighton Going to call in for lunch pal
1299635903833440256,2020-08-29 09:12:00,@RossMackay12 Canny wait 😂
1299635541353394176,2020-08-29 09:10:33,@whosthedaddyiam You’d be starting early if you was stuck in the villa with flamethrower and the kids pal
1299635207335796738,2020-08-29 09:09:14,@Jackrogers567 Rinse the nutsack
1299634343917293568,2020-08-29 09:05:48,@PhilCurran7 That’s my 3rd shagg
1299633761668288512,2020-08-29 09:03:29,Have a great day lads the suns shining In north wales doubt I’ll win the flamethrower over just yet though she does… https://t.co/hRYiUEHRMG
1299577281841684485,2020-08-29 05:19:03,@moodymarty65 Wacky tobaccy
1299431116529598467,2020-08-28 19:38:15,@DavRob1875 @cwmfarmsalami The best captain 🔥🔥🔥
1299430068297568267,2020-08-28 19:34:05,@GaleandroKarl Cheers pal will@give that a whirl tomoz
1299429579413745670,2020-08-28 19:32:08,@marrowphat @virginia_inn @WXM_Lager Do you my number
1299428349983547392,2020-08-28 19:27:15,@marrowphat @virginia_inn @WXM_Lager I do indeed mate he’s a got a cracking bootlegger and wxm Lager on there
1299427570748919809,2020-08-28 19:24:09,@marrowphat @virginia_inn @WXM_Lager Fancy a couplle sun mate ?
1299422846385557506,2020-08-28 19:05:23,@marrowphat @enagem72 @kirkybollocks @SkylightsYRA Where ya villa pal
1299420308789694464,2020-08-28 18:55:18,@1GarethWynJones @jstandring85 Hope your doing Mrs J a nice a slap up meal
1299419759654690822,2020-08-28 18:53:07,@marrowphat @enagem72 @kirkybollocks @SkylightsYRA https://t.co/eP5NIrcORA
1299418940284768257,2020-08-28 18:49:52,@marrowphat @enagem72 @kirkybollocks @SkylightsYRA Great minds think alike pal I’m on the Malbec https://t.co/WzL3SpLi9F
1299389658091139073,2020-08-28 16:53:30,@mooresy94 Looks it too pal
1299343817653579778,2020-08-28 13:51:21,https://t.co/v0ARZHmQ83
1299338278089359360,2020-08-28 13:29:20,A perfect day for gammon egg and chips lads https://t.co/SKPLGP6Mhl
1299322288286896131,2020-08-28 12:25:48,@maccamccann_ @Liam_Mc__ @GMcC74 Ice cold I hope 👌
1299314522289770496,2020-08-28 11:54:56,@AlanMTurner1989 Bet your ready for a bag of chips now pal
1299314079182606336,2020-08-28 11:53:11,@yazzo1 Thanks for that invaluable information mate I will indeed purchase some 👌
1299291292590133248,2020-08-28 10:22:38,@cwmfarmsalami Crisps too I done the stix on the cheese board perfect 👌
1299282798205964289,2020-08-28 09:48:53,@cwmfarmsalami Had a couple of stix last night 🔥🔥🔥
1299282624763092992,2020-08-28 09:48:11,RT @cwmfarmsalami: Drop into Salami HQ for a @bootlegger1974 snack attack box or order online on https://t.co/aviIQJKZ58  #tastybaby https:…
1299280827650650113,2020-08-28 09:41:03,@Walker43Kevin Tasty
1299273368907153408,2020-08-28 09:11:25,@marrowphat @WXM_Lager @virginia_inn Gunma try a few also
1299268192741789696,2020-08-28 08:50:51,@marrowphat @WXM_Lager @virginia_inn
1299267784011141121,2020-08-28 08:49:13,@Goosepower The rain woke@me@uk at 5 pounding on The roof of the villa I shall@indeed@be trying a few pal
1299256291500732416,2020-08-28 08:03:33,@WXM_Lager A beautiful sight hope they enjoy our fruits 👌
1299255307558936576,2020-08-28 07:59:38,"RT @WXM_Lager: An early morning pallet beginning its journey over to Finland this morning 🇫🇮 

Our Wrexham Export Lager &amp; making its intern…"
1299243698065223680,2020-08-28 07:13:31,@pbeck1 I generally get the Sainsbury house expresso and make a nice charged latte I’ll pick up some of the dearer… https://t.co/84xrmSZfc8
1299242549983563776,2020-08-28 07:08:57,@simonwxm I agree pal I usually have a nice french press at the villa but ran out of grounded beans
1299242113121628167,2020-08-28 07:07:13,@8djc8 I need to nip to Lidl in a bit for some working mans tissue running low real low 😂
1299241212935909376,2020-08-28 07:03:38,@JimRoyleJnr 👏👏👏
1299240949894311936,2020-08-28 07:02:35,@Dysmaxia Came up last night mate
1299240706788282369,2020-08-28 07:01:37,@shiner_sam Bore da https://t.co/7qzcb4plxK
1299240064711569410,2020-08-28 06:59:04,@arsenalbackfive On the Yorkshire tea now half a suger 👌
1299239724847165441,2020-08-28 06:57:43,@culturedleftpeg I like a latte at home ora french press  at the villa but ran out
1299235286359183362,2020-08-28 06:40:05,@GavTravers Such a posh sounding coffee 😂
1299231099034497026,2020-08-28 06:23:27,@GazStretton @Nortonios @HellfireSauce Just seen it now mate will check it out
1299220642861142016,2020-08-28 05:41:54,@TatwsTrading I’m  at working mans villa mate up at five with rain 😂
1299219377104072704,2020-08-28 05:36:52,@TatwsTrading Up and at em pal 🥔
1299216861075320832,2020-08-28 05:26:52,@ryanmcfc85 Not sure of that neck of woods mate plenty of pilsner on van on want 👌
1299213146121539585,2020-08-28 05:12:06,Having to start my day with flamethrowers kenco dry roasted coffee Jesus wept it’s like drinking a litre of unleaded petrol 🔥
1299074079513772033,2020-08-27 19:59:30,@Prestonanddad I seen a big sign warning me against that 😂
1299067851995783174,2020-08-27 19:34:46,@AdamRoper14 Will try a fish from that James  next rime I fancy one pal
1299067271420227585,2020-08-27 19:32:27,@NathSpams Yes mate enjoyed it too fair  play 👌not big honking portions but tasty 👌
1299064628224438273,2020-08-27 19:21:57,@toDAREis2DEAR Gotta cutt then a bit of slack slack every now and sgaajn mate
1299064363417038849,2020-08-27 19:20:54,"@FPit1984 Salt and peppa chicken wing ,mushroom in gravy ,char Sui  chow mein ,beef amd@black bean rice and a few c… https://t.co/YyL4WIRzSO"
1299054407255035905,2020-08-27 18:41:20,Treating flamethrower tonight https://t.co/JrjAkRZrDM
1298982981957087237,2020-08-27 13:57:31,@Conka1202 @cwmfarmsalami 🔥🔥🔥🔥🔥captain
1298958496248082432,2020-08-27 12:20:13,@cwmfarmsalami Best of luck you all deserve it
1298919091428786176,2020-08-27 09:43:38,@Lamby1081 Best of luck wee fella
1298918997539385344,2020-08-27 09:43:16,RT @Lamby1081: My footballing mad 9 year old son has decided he wants to raise money for his grassroots football team. His plan is to visit…
1298917546377326594,2020-08-27 09:37:30,@virginia_inn @1GarethWynJones @WXM_Lager I’m hoping to call in for a few Sunday
1298916665216905222,2020-08-27 09:34:00,@tommycarter10 @sid_lambert Exactly I’ve mate I’ve been through some tough times over the years fingers crossed the… https://t.co/Sr2yazZzJo
1298912479620235264,2020-08-27 09:17:22,@tommycarter10 @sid_lambert Most prob ably pal had a stint or two in the odd factory also
1298910678128963584,2020-08-27 09:10:12,@sid_lambert 20 frigging years ago 👏👏👏spooky
1298720040619880456,2020-08-26 20:32:41,@RWiecko just make sure your not ducking the shot in the morning baby
1298719357669761024,2020-08-26 20:29:58,@gordy_rfc @Nortonios Starting a new health regime the  first week of September pal 😀
1298708570033106946,2020-08-26 19:47:06,RT @AlzPrice: Every episode @bootlegger1974 leaves us in stitches 😂…
1298700486355431424,2020-08-26 19:14:59,@The8BitTIM1 Not sure if a question or answer mate if an am answer good luck pal
1298699441881391104,2020-08-26 19:10:50,@The8BitTIM1 I am mate slating and tiling never got into the flat roofing mate
1298696887382532098,2020-08-26 19:00:41,@nugey_4 I had a few glasses  of this  of this beer out of a copper pipe in Alicante a true game changer mate two d… https://t.co/bFx8mhHf2Q
1298683548744941569,2020-08-26 18:07:41,@Nortonios Only one captain pal https://t.co/QgEBhFMXZb
1298682955511091205,2020-08-26 18:05:19,@gazza_thered @cwmfarmsalami A superb alternative snack pal https://t.co/U7A7WvuiRJ
1298653715885445122,2020-08-26 16:09:08,@Ny83Ai All the best you both
1298638677753638914,2020-08-26 15:09:22,@craig_jones_23 @Juststeakmold I gotta try this place had your food yet pal ?
1298638178929213440,2020-08-26 15:07:24,@ProTraderWes I ducking hate to hear shot like this what the duck is wrong with weapons who act like this 🥵
1298629032003670017,2020-08-26 14:31:03,@andrewwillliams I’m up fri morning pal
1298621201640759296,2020-08-26 13:59:56,@leeg1972 Enjoy pal
1298601866343874560,2020-08-26 12:43:06,@inthepyramid Back at it tomoz mate
1298600751858622465,2020-08-26 12:38:40,@Tom_011111 In Paris mate
1298600543787593729,2020-08-26 12:37:51,@StephenOSulliv4 I might call in tea time 👍
1298600396223651841,2020-08-26 12:37:15,@evers_karl I wish mate back at it tomoz
1298600092962828288,2020-08-26 12:36:03,Flamethrowers on the afternoon shift and my lads at the villa with my mum happy days lads 👌 https://t.co/8Pqg7Q1Tvo
1298578634559705088,2020-08-26 11:10:47,@iamtomskinner more chance of me playing up front for you captain😀
1298546921569685504,2020-08-26 09:04:46,@Gary_Bissett @WXM_Lager Hopefully get it over there in the near future mate glad you like it 🇮🇪
1298359281721450503,2020-08-25 20:39:09,@cameronspicer98 @WXM_Lager Top lads thanks for having us
1298338770333437953,2020-08-25 19:17:39,@ant_gem1 @BigBearF1 @Ny83Ai @craig09981011 @AdamLPreece @BenjaminKnibb @Buffyblonde10 @iamtomskinner @Beer0Cl0ck… https://t.co/AL1irfUgfG
1298328211810656256,2020-08-25 18:35:42,@AdamLPreece @craig09981011 @Glen_K_C @ian16805759 @Ash83STFC @Ny83Ai @ant_gem1 @samlewis1983 @theunrooligan @enagem72 Tasty baby
1298268607156088832,2020-08-25 14:38:51,@andrewwillliams @ian don't think so mate but I can drop you some off the n I'm at the caravan end of week
1298194707152080896,2020-08-25 09:45:12,@JohnnyFisherBox @iamtomskinner Good to meet you bigman
1298185152661786625,2020-08-25 09:07:14,@iamtomskinner I’m right as rain captain off for a 32 oz rump  steak  seeing as didn’t eat duck all yesterday 😂
1298184238248976385,2020-08-25 09:03:36,@iamtomskinner @ian Cheers guvnor great session https://t.co/CHPJyd7sp0
1298034704294313984,2020-08-24 23:09:24,The boys at at brave nelson we’ve been looked after thanks 🏴󠁧󠁢󠁷󠁬󠁳󠁿 hope to see Tom skinner pillow in premiere https://t.co/ZT2IYRA12M
1297934892228055040,2020-08-24 16:32:47,Relax and don’t drink Stella @iamtomskinner https://t.co/dufQ6ylsyD
1297865076574224385,2020-08-24 11:55:22,Getting in the mood @iamtomskinner @ConorNigel  🥊 https://t.co/wNSMW2qOU0
1297852985637314560,2020-08-24 11:07:19,Well this is gunna get tasty lads @Ian tomskinner https://t.co/Me4IDjzDdc
1297592431198830592,2020-08-23 17:51:58,@jackstacpfc @iamtomskinner The Munich boys
1297591162115694598,2020-08-23 17:46:55,@JasonJskelly @iamtomskinner Superb pal 👌just got back to the villa https://t.co/hAgo4IYg1b
1297583894557085696,2020-08-23 17:18:03,@BurgersAndDogss @iamtomskinner I live for today pal
1297582995788959746,2020-08-23 17:14:28,@AdamLPreece @craig09981011 @moodymarty65 @BenjaminKnibb @Fullster101 @theunrooligan @marrowphat @enagem72… https://t.co/7cc1S9yAI9
1297568374545940484,2020-08-23 16:16:22,@JosephBloggs14 @iamtomskinner Wait till @iamtomskinner tastes the captain pilsner I’ll have twenty on it  at even… https://t.co/UFAmOZKRod
1297565925475078144,2020-08-23 16:06:38,@1GarethWynJones @WXM_Lager Lovely captain all down to the landlord you tree boys I’m up next weekend 💯
1297565568501940224,2020-08-23 16:05:13,RT @1GarethWynJones: Hey @bootlegger1974 look at Jackie punt @WXM_Lager 😂😂 https://t.co/Q2jvKQ43WQ
1297565365426368512,2020-08-23 16:04:25,@themegarist @iamtomskinner https://t.co/FLt12WRDQE
1297553410355613697,2020-08-23 15:16:55,I gotta make sure I don’t over do it this afternoon captain @iamtomskinner https://t.co/6RSpwDlD9Z
1297489851206569984,2020-08-23 11:04:21,@1GarethWynJones @WelshLamb_PGI And here’s me having to pay a fortune down at marks spensers  for a poxy lamb shank 😂
1297488461063172096,2020-08-23 10:58:49,@kala_manchester That looks tasty captain 👌
1297485479462535168,2020-08-23 10:46:59,@mariejane2020 Love it 😂
1297482117564293121,2020-08-23 10:33:37,@TatwsTrading Superb popping into town for a few bits then gunna take a few light ales with my pal len
1297481593641197568,2020-08-23 10:31:32,@NewellsCDT @wxmkev
1297480973643395072,2020-08-23 10:29:04,@BradleyB_afc Jammy  bar steward 160z rib eye is my choice and the olde mushrooms to start 👌
1297480737797570560,2020-08-23 10:28:08,@TatwsTrading How’s tricks olde pal what’s on the menu today captain
1297463442178277382,2020-08-23 09:19:24,@ELITE_Bistros @JakeParry @PINIONbistro Unbreakable too captain 👌
1297463233385844736,2020-08-23 09:18:35,@BenHumberstone9 Was part of the introductory flamethrower pack from @cwmfarmsalami👌mate
1297462699329282049,2020-08-23 09:16:27,@KJZold I always like to pick up a few bits and bobs up when I’m in the villa
1297462473218555905,2020-08-23 09:15:33,@Spiethmeister Damm thing was rock solid
1297460315706269696,2020-08-23 09:06:59,starting this fine day of rest with something light on this mornings breakfast menu is a couple of hot cross buns a… https://t.co/XNxjTE6gRk
1297458443540987904,2020-08-23 08:59:33,@allybrough @TheSmokeyCarter Fresh as a daisy pal
1297445907399671808,2020-08-23 08:09:44,@TheSmokeyCarter My Cheese lovers pack was something else lads and the smokey chipotle is 👌👌👌canna wait for the wea… https://t.co/RZvkVDwnRq
1297443298035019776,2020-08-23 07:59:22,@Garry_hart93 😂😂😂
1297278444917739523,2020-08-22 21:04:18,@d69f7a989d0c4f5 Live and let die pal https://t.co/GjCaRhKfxy
1297271318262546440,2020-08-22 20:35:59,@virginia_inn @WXM_Lager Gunna persuade flamethower we need a run out i the motor early doors  see you around 12 bells mate 👌
1297270977911492610,2020-08-22 20:34:37,RT @virginia_inn: Not working tonight so having a bootlegger while the the staff do all the work baby https://t.co/UFQAhAkChY
1297269496055500801,2020-08-22 20:28:44,Good job I don’t drink martini lads 😂 https://t.co/Gj8bmyCSQg
1297252152776294400,2020-08-22 19:19:49,@maddswrexham We’ve had peknlems@with our pick@up truck pal hopefully back to normal@next@week
1297234721248870400,2020-08-22 18:10:33,@D13Creative @TatwsTrading Top marks wish Icoukdmget my hands on a piece of lamb like that mate
1297161433986273281,2020-08-22 13:19:20,@AdamLPreece @craig09981011 @Ny83Ai @bearbankside @MarkWells001 @theunrooligan @ant_gem1 Cheers https://t.co/oiVUP1D7tK
1297157474143920128,2020-08-22 13:03:36,@1GarethWynJones @cwmfarmsalami Masters of the game ❤️
1297149142569975808,2020-08-22 12:30:30,@EZ_Ellis https://t.co/w0504Sckmb
1297103500493692928,2020-08-22 09:29:08,@ant_gem1 Get that nutsack rinsed you feel better pal
1297099696645853184,2020-08-22 09:14:01,@ELITE_Bistros @AdaamRolo @JakeParry Be a pleasure one weekend when an whiff of normality returns to try your tasty… https://t.co/s6AiYsAdeq
1297085033572970498,2020-08-22 08:15:45,@rockthekasbah88 I miss the potato and soda bread from the wee houses over there
1297077278325837825,2020-08-22 07:44:56,@ELITE_Bistros Man of the people
1297076416593395712,2020-08-22 07:41:30,@moodymarty65 @AdamLPreece @craig09981011 I love you Moody Mart
1296917674308575237,2020-08-21 21:10:43,@moodymarty65 @AdamLPreece @craig09981011 @BenjaminKnibb @enagem72 @samlewis1983 @TheStreet My man moody mart ❤️
1296908074381463559,2020-08-21 20:32:34,@1GarethWynJones @WXM_Lager Love Levi some boy ❤️
1296902336837804034,2020-08-21 20:09:47,@swwatson6 Canna fault it mate 👌
1296897716421828609,2020-08-21 19:51:25,@simonwxm Every Mann needs to rinse the olde nutsack pal 😂
